"dataset_id"	"dataset_titulo"	"estado_id"	"municipio_id"	"observacao_id"	"data_coleta_dia"	"data_coleta_mes"	"data_coleta_ano"
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-15"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-16"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-17"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-18"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-19"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-2"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-20"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-21"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-3"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-4"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-5"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-6"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-7"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-8"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"P-Comp-9"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	NA	"Perfil-1"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-10"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-11"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-12"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-13"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-14"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-15"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-16"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-17"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-18"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-19"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-2"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-20"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-21"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-22"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-23"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-24"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-25"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-26"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-27"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-28"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-29"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-3"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-30"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-31"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-32"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-33"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-34"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-35"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-36"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-37"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-38"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-39"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-4"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-5"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-6"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-7"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-8"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0648/"	"Conjunto de dados do levantamento semidetalhado 'Levantamento Semidetalhado de Solos da Área do Centro Nacional de Pesquisa de Gado de Leite, Coronel Pacheco, MG'"	"MG"	"Coronel Pacheco"	"Perfil-9"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Bananeiras"	"Perfil-1"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Sapé"	"Perfil-10"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Pedras de Fogo"	"Perfil-11"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Princesa Isabel"	"Perfil-12"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Bonito de Santa Fé"	"Perfil-13"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Teixeira"	"Perfil-14"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Sousa"	"Perfil-15"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Tavares"	"Perfil-16"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Itabaiana"	"Perfil-17"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Sapé"	"Perfil-18"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Jacaraú"	"Perfil-19"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Conde"	"Perfil-2"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Areia"	"Perfil-20"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Guarabira"	"Perfil-21"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Lagoa Seca"	"Perfil-22"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Alagoa Grande"	"Perfil-23"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Pombal"	"Perfil-24"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Monteiro"	"Perfil-25"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Patos"	"Perfil-26"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Solânea"	"Perfil-27"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Sapé"	"Perfil-28"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Ingá"	"Perfil-29"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Alhandra"	"Perfil-3"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"São Miguel de Taipu"	"Perfil-30"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"São Mamede"	"Perfil-31"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Barra de Santa Rosa"	"Perfil-32"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Cuité"	"Perfil-33"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Gurinhém"	"Perfil-34"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Caiçara"	"Perfil-35"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Princesa Isabel"	"Perfil-36"	NA	NA	NA
"https://www.pedometria.org/febr/ctb0656/"	"Conjunto de dados do levantamento exploratório-reconhecimento 'LEVANTAMENTO EXPLORATÓRIO-RECONHECIMENTO DE SOLOS DO ESTADO DA PARAÍBA (VOLUME I) E INTERPRETAÇÃO PARA USO AGRÍCOLA DOS SOLOS DO ESTADO DA PARAÍBA (VOLUME II).'"	"PB"	"Taperoá"	"Perfil-37"	NA	NA	NA
