id,carbono_estoque_g.m2,data_coleta_ano,coord_x,coord_y,espessura,FOREST,NONFOREST,PASTURE,AGRICULTURE,FORESTRY,NONVEGETATION,data_coleta_ano
ctb0033-RO1661,5090,1997,-60.39805556,-12.56361111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1662,2893,1997,-60.39277778,-12.56194444,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1663,2466,1997,-60.37861111,-12.55833333,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1664,4147,1997,-60.37527778,-12.55527778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1665,2366,1997,-60.18583333,-12.44361111,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1997
ctb0033-RO1666,1801,1997,-60.17861111,-12.44361111,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1667,1582,1997,-60.17111111,-12.44333333,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1997
ctb0033-RO1668,2995,1997,-60.15833333,-12.44361111,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1997
ctb0033-RO1669,5325,1997,-60.15277778,-12.45083333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1670,1100,1997,-60.15305556,-12.45972222,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1671,2285,1997,-60.15722222,-12.47027778,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1672,2145,1997,-60.44416667,-12.22166667,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1673,4152,1997,-60.46527778,-12.22472222,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1674,3091,1997,-60.48166667,-12.22138889,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1675,4066,1997,-60.515,-12.22361111,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1676,2930,1997,-60.52722222,-12.22388889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1677,2430,1997,-60.55444444,-12.22277778,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1678,3886,1997,-60.60333333,-12.22944444,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1679,3482,1997,-60.60583333,-12.2175,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1680,4633,1997,-60.62638889,-12.24611111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1681,2252,1997,-60.56444444,-12.41888889,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1682,1680,1997,-60.48055556,-12.34277778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1683,8290,1997,-63.93777778,-11.59611111,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1684,2119,1997,-63.95055556,-11.59805556,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1685,8640,1997,-63.95083333,-11.59638889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1686,1933,1997,-63.95666667,-11.59944444,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1687,1258,1997,-61.41583333,-12.61194444,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1688,4164,1997,-61.41527778,-12.67833333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1689,4161,1997,-61.4125,-12.62888889,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1690,4320,1997,-61.59027778,-12.52638889,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1691,3425,1997,-61.55611111,-12.54638889,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1692,5145,1997,-61.53722222,-12.56583333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1693,3705,1997,-61.5175,-12.60194444,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1694,1597,1997,-61.47527778,-12.59388889,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1695,5901,1997,-61.45055556,-12.58388889,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1696,5066,1997,-61.41666667,-12.58416667,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1697,853,1997,-61.36055556,-12.58361111,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1698,4807,1997,-61.32472222,-12.57111111,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1699,1868,1997,-61.32388889,-12.57083333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1700,1103,1997,-60.32472222,-13.05972222,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1701,2124,1997,-60.32638889,-13.05972222,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1702,2972,1997,-60.33555556,-13.0825,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1703,2326,1997,-60.48472222,-13.19166667,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1704,5912,1997,-60.4725,-13.19166667,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1705,4322,1997,-60.51277778,-13.19111111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1706,6054,1997,-60.63027778,-13.49055556,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1707,4277,1997,-60.62805556,-13.57027778,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1708,2809,1997,-60.60583333,-13.5525,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1709,4810,1997,-60.58555556,-13.53694444,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1710,6312,1997,-60.56333333,-13.50138889,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1711,5520,1997,-60.52805556,-13.48527778,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1712,2507,1997,-60.52583333,-13.40861111,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1713,4241,1997,-60.52555556,-13.37805556,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1714,4390,1997,-60.39388889,-13.11055556,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1715,3890,1997,-60.39416667,-13.13638889,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1716,7812,1997,-60.39194444,-13.15583333,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1717,4442,1997,-60.38944444,-13.20277778,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1718,4151,1997,-60.41888889,-13.22722222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1719,5754,1997,-60.45694444,-13.22638889,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1720,2953,1997,-60.42305556,-13.2475,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1721,5130,1997,-60.4075,-13.30222222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1722,1142,1997,-60.3775,-13.37416667,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1723,4197,1997,-60.38638889,-13.37666667,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1724,4252,1997,-60.40083333,-13.37583333,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1725,5309,1997,-60.42361111,-13.37388889,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1726,5376,1997,-60.52666667,-13.26388889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1727,7175,1997,-60.48861111,-13.26305556,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1728,2600,1997,-60.45138889,-13.26722222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1729,2732,1997,-60.53166667,-13.28166667,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1730,3461,1997,-60.55055556,-13.22972222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1731,5376,1997,-61.00583333,-13.48833333,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1732,4244,1997,-61.00083333,-13.48805556,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1733,7845,1997,-61.0025,-13.45472222,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1734,4039,1997,-60.95055556,-13.39611111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1735,4014,1997,-60.93944444,-13.31527778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1736,3750,1997,-60.83583333,-13.2975,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1737,1813,1997,-60.58805556,-12.9775,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1738,2747,1997,-60.565,-12.94833333,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1739,2016,1997,-60.58111111,-12.95888889,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1740,4753,1997,-60.59666667,-12.96777778,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1741,1471,1997,-60.49666667,-13.11222222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1742,2207,1997,-60.31305556,-13.09138889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1743,2772,1997,-60.54722222,-13.08444444,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1744,1229,1997,-60.53111111,-13.07416667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1745,2163,1997,-60.54527778,-13.06305556,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1746,6936,1997,-60.55305556,-13.03416667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1747,4217,1997,-60.56833333,-13.01,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1748,5892,1997,-60.5625,-13.01638889,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1749,6089,1997,-60.56277778,-13.01611111,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1750,3448,1997,-60.61472222,-13.03694444,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1751,5586,1997,-60.63805556,-13.025,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1752,1893,1997,-60.61805556,-13.04527778,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1753,5108,1997,-60.59777778,-13.0725,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1754,4056,1997,-60.61333333,-13.10055556,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1755,2538,1997,-60.66861111,-13.10777778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1756,2287,1997,-60.68388889,-13.12444444,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1757,1870,1997,-60.71555556,-13.11805556,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1758,4782,1997,-60.7425,-13.11111111,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1759,2491,1997,-60.69222222,-13.16916667,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1760,3937,1997,-60.68916667,-13.22777778,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1761,4073,1997,-60.67333333,-13.26638889,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1762,3775,1997,-60.40694444,-13.43583333,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1763,4212,1997,-60.38138889,-13.40305556,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1764,2782,1997,-60.43555556,-13.40388889,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1765,4088,1997,-60.49277778,-13.40388889,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1766,6348,1997,-60.4825,-13.4475,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1767,3696,1997,-60.4775,-13.46583333,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1768,4385,1997,-60.44611111,-13.46444444,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1769,2302,1997,-60.58666667,-13.47861111,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1770,2080,1997,-60.70305556,-13.49083333,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1771,4351,1997,-60.52805556,-13.48555556,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1772,3467,1997,-60.5425,-13.44722222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1773,8472,1997,-60.53888889,-13.42,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1774,4185,1997,-60.53555556,-13.33305556,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1775,6562,1997,-60.54444444,-13.25527778,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1776,3437,1997,-60.57416667,-13.18722222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1777,6498,1997,-60.57194444,-13.18861111,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1778,4187,1997,-60.84555556,-13.22527778,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1779,6423,1997,-60.81805556,-13.26194444,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1780,5185,1997,-60.79388889,-13.29305556,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1781,3345,1997,-60.71555556,-13.29833333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1782,2998,1997,-60.64,-13.27166667,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1783,6499,1997,-60.6125,-13.26944444,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1784,3749,1997,-60.57861111,-13.26722222,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1785,7337,1997,-60.82027778,-13.15888889,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1786,4080,1997,-60.82,-13.10222222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1787,2548,1997,-60.82083333,-13.02222222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1788,8061,1997,-60.99388889,-12.99833333,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1789,2706,1997,-61.03222222,-12.99861111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1790,4774,1997,-61.05166667,-13.04611111,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1791,4712,1997,-61.06194444,-13.08,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1792,4100,1997,-61.06472222,-13.01166667,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1793,2796,1997,-60.76416667,-13.19916667,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1794,1805,1997,-60.73027778,-13.2075,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1795,2992,1997,-60.67916667,-13.19,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1796,3484,1997,-60.63083333,-13.19083333,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1797,3675,1997,-60.55972222,-13.19027778,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1798,7501,1997,-60.355,-12.92111111,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1799,4623,1997,-60.89388889,-13.22027778,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1800,2217,1997,-60.32388889,-12.94861111,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1801,2967,1997,-60.94555556,-13.24805556,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1802,3666,1997,-60.33055556,-12.97333333,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1803,2629,1997,-60.95027778,-13.29333333,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1804,4401,1997,-60.29722222,-13.00083333,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1805,3353,1997,-60.96416667,-13.29166667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1806,3511,1997,-60.29638889,-13.06416667,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1807,4833,1997,-60.67694444,-13.03722222,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1808,2362,1997,-61.00138889,-13.25972222,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1809,710,1997,-60.70194444,-13.02805556,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1810,2723,1997,-60.78555556,-12.99777778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1811,2236,1997,-61.08,-12.90694444,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1812,5872,1997,-61.05305556,-12.90777778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1813,2249,1997,-61.05388889,-12.96527778,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1814,7661,1997,-61.09361111,-12.96666667,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1815,4541,1997,-61.06777778,-12.93888889,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1816,3251,1997,-61.08055556,-12.94611111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1817,3097,1997,-61.07916667,-12.94638889,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1818,2401,1997,-61.17,-13.09194444,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1819,3020,1997,-61.15694444,-13.07111111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1820,2527,1997,-61.12305556,-13.025,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1821,6939,1997,-61.0325,-12.96694444,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1822,2423,1997,-60.99972222,-12.96277778,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1823,1239,1997,-60.89777778,-12.99138889,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1824,4928,1997,-60.85361111,-12.99555556,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1825,3862,1997,-60.82611111,-12.91888889,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1826,2965,1997,-60.86194444,-13.18583333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1827,4072,1997,-60.92444444,-13.19416667,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1828,2559,1997,-60.97805556,-13.19083333,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1829,4465,1997,-61.03944444,-13.19694444,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1830,3390,1997,-60.99777778,-13.17972222,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1831,2496,1997,-61.02861111,-13.14277778,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1832,2816,1997,-60.9375,-13.08944444,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1833,2134,1997,-60.82861111,-13.32527778,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1834,2643,1997,-60.76416667,-13.33583333,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1835,6622,1997,-60.71916667,-13.33638889,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1836,2667,1997,-60.66111111,-13.37194444,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1837,5545,1997,-60.59527778,-13.3725,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1838,4395,1997,-60.62583333,-13.4075,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1839,4408,1997,-60.63916667,-13.44222222,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1840,3229,1997,-60.69277778,-13.44333333,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1841,3304,1997,-60.30027778,-13.03305556,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1842,814,1997,-60.30805556,-13.16055556,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1843,10359,1997,-61.08305556,-13.19944444,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1844,1722,1997,-61.04972222,-13.255,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1845,4863,1997,-61.09416667,-13.24055556,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1846,3341,1997,-61.13694444,-13.21361111,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1847,4602,1997,-61.22777778,-13.31888889,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1848,3205,1997,-61.18694444,-13.29777778,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1849,7466,1997,-61.15972222,-13.26638889,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1850,2530,1997,-61.13861111,-13.24888889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1851,1916,1997,-61.15805556,-13.00027778,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1852,3071,1997,-61.21916667,-13,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1854,3114,1997,-61.20083333,-13.01916667,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1855,2709,1997,-61.19666667,-13.05138889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1856,3877,1997,-61.08305556,-13.0475,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1857,3846,1997,-61.0775,-13.07166667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1858,2753,1997,-61.255,-13.32166667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1859,5519,1997,-61.30583333,-13.32805556,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1860,4276,1997,-61.29388889,-13.32638889,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1861,3834,1997,-61.23861111,-13.29166667,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1862,3822,1997,-60.86222222,-13.26361111,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1863,1643,1997,-60.90305556,-13.2575,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1864,3266,1997,-61.07388889,-13.2575,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1865,3410,1997,-61.08916667,-13.4075,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1866,8342,1997,-61.07472222,-13.37638889,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1867,4535,1997,-61.05777778,-13.32944444,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1868,5407,1997,-61.00916667,-13.30388889,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1869,3988,1997,-60.90888889,-13.33916667,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1870,2545,1997,-60.81222222,-13.33666667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0033-RO1871,3277,1997,-60.84083333,-13.36722222,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
ctb0033-RO1872,4290,1997,-60.82027778,-13.38861111,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1997
