id,cos_estoque_gm2,data_coleta_ano,coord_x,coord_y
ctb0033-RO3089,3994,1997,-61.43611111,-11.58666667
ctb0033-RO3090,4950,1997,-61.45,-11.53222222
ctb0033-RO3091,4597,1997,-61.51944444,-11.49888889
ctb0033-RO3092,2813,1997,-61.51972222,-11.53166667
ctb0033-RO3093,2257,1997,-61.12722222,-11.1625
ctb0033-RO3094,5196,1997,-61.14444444,-11.18416667
ctb0033-RO3095,4453,1997,-61.16333333,-11.19694444
ctb0033-RO3096,3432,1997,-61.22472222,-11.48611111
ctb0033-RO3097,5079,1997,-61.22194444,-11.37722222
ctb0033-RO3098,5031,1997,-61.22222222,-11.30416667
ctb0033-RO3099,2703,1997,-61.22194444,-11.24944444
ctb0033-RO3100,6202,1997,-61.20805556,-11.33444444
ctb0033-RO3101,4532,1997,-61.185,-11.26305556
ctb0033-RO3102,2989,1997,-61.17166667,-11.30694444
ctb0033-RO3103,1869,1997,-61.18583333,-11.37277778
ctb0033-RO3104,4937,1997,-61.18416667,-11.43055556
ctb0033-RO3105,3663,1997,-61.25805556,-11.46166667
ctb0033-RO3106,3799,1997,-61.49583333,-11.52277778
ctb0033-RO3107,2871,1997,-61.50777778,-11.56722222
ctb0033-RO3108,2201,1997,-61.54027778,-11.65361111
ctb0033-RO3109,4886,1997,-61.4925,-11.65361111
ctb0033-RO3110,4890,1997,-61.53527778,-11.60472222
ctb0033-RO3111,2764,1997,-61.48944444,-11.61583333
ctb0033-RO3112,4557,1997,-61.56138889,-11.58555556
ctb0033-RO3113,5918,1997,-61.59138889,-11.54222222
ctb0033-RO3114,2992,1997,-61.51777778,-11.36888889
ctb0033-RO3115,3407,1997,-61.51861111,-11.28888889
ctb0033-RO3116,2336,1997,-61.50972222,-11.15888889
ctb0033-RO3117,4919,1997,-61.51055556,-11.12166667
ctb0033-RO3118,3528,1997,-61.50583333,-11.06083333
ctb0033-RO3119,4762,1997,-61.49138889,-11.015
ctb0033-RO3120,4879,1997,-61.53361111,-11.15222222
ctb0033-RO3121,5100,1997,-61.53,-11.08
ctb0033-RO3122,2192,1997,-61.55444444,-11.03138889
ctb0033-RO3123,2718,1997,-61.21416667,-11.68194444
ctb0033-RO3124,2840,1997,-61.24611111,-11.68916667
ctb0033-RO3125,3482,1997,-61.24527778,-11.64694444
ctb0033-RO3126,2031,1997,-61.23527778,-11.62777778
ctb0033-RO3127,2879,1997,-61.28416667,-11.63555556
ctb0033-RO3128,2528,1997,-61.29861111,-11.61805556
ctb0033-RO3129,3180,1997,-61.33666667,-11.65333333
ctb0033-RO3130,2724,1997,-61.38444444,-11.65277778
ctb0033-RO3131,2448,1997,-61.43638889,-11.65361111
ctb0033-RO3132,4058,1997,-61.10916667,-11.60222222
ctb0033-RO3133,2952,1997,-61.09666667,-11.53722222
ctb0033-RO3134,3264,1997,-61.09722222,-11.50527778
ctb0033-RO3135,1435,1997,-61.17027778,-11.50388889
ctb0033-RO3136,5281,1997,-61.17361111,-11.54527778
ctb0033-RO3137,3165,1997,-61.17111111,-11.60305556
ctb0033-RO3138,4110,1997,-61.20083333,-11.6175
ctb0033-RO3139,2069,1997,-61.20611111,-11.58166667
ctb0033-RO3140,2471,1997,-61.20777778,-11.5375
ctb0033-RO3141,2242,1997,-61.05444444,-11.49111111
ctb0033-RO3142,4328,1997,-61.1125,-11.44722222
ctb0033-RO3143,2788,1997,-61.14,-11.48027778
ctb0033-RO3144,4310,1997,-61.15,-11.43555556
ctb0033-RO3145,3749,1997,-61.14972222,-11.38055556
ctb0033-RO3146,4549,1997,-61.13611111,-11.36472222
ctb0033-RO3147,2930,1997,-61.09666667,-11.35555556
ctb0033-RO3148,2940,1997,-61.15416667,-11.34388889
ctb0033-RO3149,5946,1997,-61.14861111,-11.24555556
ctb0033-RO3150,2834,1997,-61.10361111,-11.2075
ctb0033-RO3151,5969,1997,-61.07083333,-11.23111111
ctb0033-RO3152,6331,1997,-61.09416667,-11.27027778
ctb0033-RO3153,2743,1997,-61.06222222,-11.38416667
ctb0033-RO3154,4232,1997,-61.03222222,-11.34611111
ctb0033-RO3155,2077,1997,-61.00694444,-11.30777778
ctb0033-RO3156,3173,1997,-60.97305556,-11.26972222
ctb0033-RO3157,3464,1997,-60.94305556,-11.23611111
ctb0033-RO3158,1406,1997,-60.95083333,-11.20055556
ctb0033-RO3159,1705,1997,-60.95583333,-11.16083333
ctb0033-RO3160,3280,1997,-60.97805556,-11.13638889
ctb0033-RO3161,3325,1997,-61.00694444,-11.15944444
ctb0033-RO3162,3480,1997,-61.03638889,-11.19666667
ctb0033-RO3163,4157,1997,-61.10555556,-11.30888889
ctb0033-RO3164,2084,1997,-61.04583333,-11.455
ctb0033-RO3165,2518,1997,-61.02277778,-11.42083333
ctb0033-RO3166,2218,1997,-60.99694444,-11.38388889
ctb0033-RO3167,3271,1997,-60.9625,-11.39055556
ctb0033-RO3168,3196,1997,-60.92388889,-11.36916667
ctb0033-RO3169,2753,1997,-60.90083333,-11.33722222
ctb0033-RO3170,2170,1997,-60.91972222,-11.30388889
ctb0033-RO3171,5109,1997,-60.88222222,-11.28333333
ctb0033-RO3172,5691,1997,-60.82777778,-11.25666667
ctb0033-RO3173,5884,1997,-60.80361111,-11.22694444
ctb0033-RO3174,2725,1997,-61.00222222,-11.51361111
ctb0033-RO3175,2734,1997,-60.97888889,-11.48361111
ctb0033-RO3176,2637,1997,-60.96222222,-11.44666667
ctb0033-RO3177,4056,1997,-60.92583333,-11.415
ctb0033-RO3178,6890,1997,-60.86777778,-11.36861111
ctb0033-RO3179,6686,1997,-60.91583333,-11.45555556
ctb0033-RO3180,3335,1997,-60.8675,-11.45222222
ctb0033-RO3181,2515,1997,-60.82527778,-11.45027778
ctb0033-RO3182,3080,1997,-61.28583333,-11.69
ctb0033-RO3183,3444,1997,-61.33472222,-11.675
ctb0033-RO3184,1283,1997,-61.37472222,-11.68944444
ctb0033-RO3185,2533,1997,-61.455,-11.77361111
ctb0033-RO3186,2821,1997,-60.44722222,-11.47277778
ctb0033-RO3187,4433,1997,-60.40166667,-11.46055556
ctb0033-RO3188,4653,1997,-60.38361111,-11.42694444
ctb0033-RO3189,5015,1997,-60.33972222,-11.4275
ctb0033-RO3190,4979,1997,-60.30472222,-11.44361111
ctb0033-RO3191,1401,1997,-60.27166667,-11.45666667
ctb0033-RO3192,3787,1997,-60.22916667,-11.47361111
ctb0033-RO3193,3322,1997,-60.1925,-11.49138889
ctb0033-RO3200,2088,1997,-62.25333333,-9.76916667
ctb0033-RO3201,2046,1997,-62.3025,-9.765
ctb0033-RO3202,2334,1997,-62.32972222,-9.75777778
ctb0033-RO3203,1670,1997,-62.16111111,-9.80527778
ctb0033-RO3204,1454,1997,-62.13277778,-9.80527778
ctb0033-RO3205,3471,1997,-62.03333333,-9.80027778
ctb0033-RO3206,1846,1997,-62.20305556,-9.84166667
ctb0033-RO3207,3212,1997,-62.265,-9.84611111
ctb0033-RO3208,4089,1997,-62.31777778,-9.84805556
ctb0033-RO3209,2320,1997,-62.37083333,-9.83277778
ctb0033-RO3210,2306,1997,-62.16083333,-9.87944444
ctb0033-RO3211,3880,1997,-62.09694444,-9.87833333
ctb0033-RO3212,2605,1997,-61.99861111,-9.87888889
ctb0033-RO3213,1152,1997,-62.17166667,-9.95166667
ctb0033-RO3214,1616,1997,-62.09222222,-9.95166667
ctb0033-RO3215,2605,1997,-62.03305556,-9.95138889
ctb0033-RO3216,4382,1997,-62.18361111,-9.91388889
ctb0033-RO3217,2251,1997,-62.26555556,-9.91416667
ctb0033-RO3218,3634,1997,-62.33138889,-9.91416667
ctb0033-RO3219,3844,1997,-62.38805556,-9.91333333
ctb0033-RO3220,1656,1997,-61.90972222,-9.42194444
ctb0033-RO3221,3864,1997,-61.93444444,-9.38138889
ctb0033-RO3222,2396,1997,-61.92277778,-9.32083333
ctb0033-RO3223,3361,1997,-61.89722222,-9.32527778
ctb0033-RO3224,1847,1997,-61.93138889,-9.45277778
ctb0033-RO3225,3646,1997,-61.87222222,-9.4625
ctb0033-RO3226,873,1997,-61.84944444,-9.44083333
ctb0033-RO3227,2484,1997,-61.82694444,-9.38555556
ctb0033-RO3228,3174,1997,-62.04472222,-9.36666667
ctb0033-RO3229,2453,1997,-62.02222222,-9.27972222
ctb0033-RO3230,2548,1997,-62.05166667,-9.22333333
ctb0033-RO3231,1422,1997,-62.07527778,-9.08277778
ctb0033-RO3232,2318,1997,-62.14694444,-8.92666667
ctb0033-RO3233,595,1997,-62.09361111,-8.9225
ctb0033-RO3234,2713,1997,-62.05805556,-8.95305556
ctb0033-RO3235,1848,1997,-62.05194444,-9.04694444
ctb0033-RO3236,3376,1997,-62.12388889,-9.355
ctb0033-RO3237,2610,1997,-62.18083333,-9.36055556
ctb0033-RO3238,2213,1997,-62.14666667,-9.31972222
ctb0033-RO3239,2109,1997,-62.105,-9.28916667
ctb0033-RO3240,3403,1997,-62.12333333,-9.30944444
ctb0033-RO3241,3654,1997,-62.14972222,-9.30444444
ctb0033-RO3242,3756,1997,-62.17,-9.28805556
ctb0033-RO3243,2758,1997,-62.18138889,-9.24277778
ctb0033-RO3244,2250,1997,-62.20305556,-9.20666667
ctb0033-RO3245,2414,1997,-61.81722222,-9.34027778
ctb0033-RO3246,4190,1997,-61.82472222,-9.46361111
ctb0033-RO3247,3095,1997,-61.86916667,-9.50388889
ctb0033-RO3248,3692,1997,-61.85222222,-9.53305556
ctb0033-RO3249,2738,1997,-61.83861111,-9.27277778
ctb0033-RO3250,2009,1997,-61.87611111,-9.31222222
ctb0033-RO3251,4180,1997,-62.04916667,-8.89527778
ctb0033-RO3252,2361,1997,-62.06194444,-8.91666667
ctb0033-RO3253,4599,1997,-62.05861111,-8.98111111
ctb0033-RO3254,2425,1997,-62.05527778,-9.17861111
ctb0033-RO3255,4345,1997,-61.67194444,-9.4575
ctb0033-RO3256,2218,1997,-61.66972222,-9.49777778
ctb0033-RO3257,4343,1997,-61.67361111,-9.52777778
ctb0033-RO3258,4496,1997,-61.63194444,-9.54416667
ctb0033-RO3259,3322,1997,-61.60777778,-9.59583333
ctb0033-RO3260,3879,1997,-61.6775,-9.44722222
ctb0033-RO3261,4082,1997,-62.22694444,-9.31972222
ctb0033-RO3262,2365,1997,-62.21944444,-9.27444444
ctb0033-RO3263,2390,1997,-62.25527778,-9.24138889
ctb0033-RO3264,2916,1997,-62.29666667,-9.21722222
ctb0033-RO3265,4362,1997,-62.30222222,-9.2325
ctb0033-RO3266,375,1997,-62.0725,-8.85694444
ctb0033-RO3267,2403,1997,-62.07916667,-8.86
ctb0033-RO3268,4966,1997,-62.25972222,-9.38555556
ctb0033-RO3269,3098,1997,-62.30972222,-9.36194444
ctb0033-RO3270,1921,1997,-62.31888889,-9.34777778
ctb0033-RO3271,2792,1997,-62.36416667,-9.37972222
ctb0033-RO3272,2906,1997,-62.37277778,-9.34527778
ctb0033-RO3273,2466,1997,-62.40527778,-9.305
ctb0033-RO3274,2941,1997,-62.41888889,-9.40972222
ctb0033-RO3275,2974,1997,-62.27555556,-9.41638889
ctb0033-RO3276,2805,1997,-62.0725,-9.46333333
ctb0033-RO3277,3289,1997,-62.15361111,-9.51361111
ctb0033-RO3278,3232,1997,-62.15777778,-9.47
ctb0033-RO3279,2911,1997,-62.21666667,-9.49861111
ctb0033-RO3280,3317,1997,-62.22305556,-9.44611111
ctb0033-RO3281,4211,1997,-62.07527778,-9.55
ctb0033-RO3282,2846,1997,-62.14055556,-9.57194444
ctb0033-RO3283,2464,1997,-62.14833333,-9.63888889
ctb0033-RO3284,3881,1997,-62.00777778,-9.4475
ctb0033-RO3285,3293,1997,-62.19,-9.58027778
ctb0033-RO3286,2372,1997,-62.29666667,-9.54472222
ctb0033-RO3287,4066,1997,-62.25027778,-9.61638889
ctb0033-RO3288,1830,1997,-62.33083333,-9.61694444
ctb0033-RO3289,2519,1997,-62.3775,-9.58583333
ctb0033-RO3290,2213,1997,-62.27611111,-9.6725
ctb0033-RO3291,2947,1997,-62.22972222,-9.72083333
ctb0033-RO3292,2251,1997,-62.32611111,-9.71805556
ctb0033-RO3293,1652,1997,-62.39027778,-9.72444444
ctb0033-RO3294,1815,1997,-62.45277778,-9.59583333
ctb0033-RO3295,5145,1997,-62.54888889,-9.39527778
ctb0033-RO3296,3080,1997,-62.48,-9.35777778
ctb0033-RO3297,2248,1997,-62.49944444,-9.29
ctb0033-RO3298,3265,1997,-62.53444444,-9.22611111
ctb0033-RO3299,1879,1997,-62.55138889,-9.17638889
ctb0033-RO3300,3488,1997,-66.23888889,-9.69972222
ctb0033-RO3301,4065,1997,-66.24416667,-9.74361111
ctb0033-RO3302,1829,1997,-66.13111111,-9.76416667
ctb0033-RO3303,2933,1997,-66.08527778,-9.70916667
ctb0033-RO3304,1626,1997,-66.07638889,-9.76
ctb0033-RO3305,4942,1997,-64.49888889,-9.295
ctb0033-RO3306,892,1997,-64.5275,-9.52444444
ctb0033-RO3307,1739,1997,-64.48055556,-9.51861111
ctb0033-RO3308,3838,1997,-64.51833333,-9.45777778
ctb0033-RO3309,7212,1997,-64.51694444,-9.42805556
ctb0033-RO3310,2457,1997,-64.51611111,-9.37555556
ctb0033-RO3311,1910,1997,-64.50888889,-9.33527778
ctb0033-RO3312,1999,1997,-64.56944444,-9.38527778
ctb0033-RO3313,3776,1997,-64.55416667,-9.34666667
ctb0033-RO3314,6143,1997,-64.78638889,-9.48166667
ctb0033-RO3315,2204,1997,-64.80361111,-9.57083333
ctb0033-RO3316,821,1997,-64.76777778,-9.57527778
ctb0033-RO3317,2254,1997,-64.75083333,-9.61083333
ctb0033-RO3318,1527,1997,-64.83555556,-9.54833333
ctb0033-RO3319,2246,1997,-65.00277778,-9.57222222
ctb0033-RO3320,2341,1997,-64.94416667,-9.59694444
ctb0033-RO3321,1548,1997,-64.90583333,-9.61972222
ctb0033-RO3322,2433,1997,-64.86611111,-9.57277778
ctb0033-RO3323,2506,1997,-64.78083333,-9.51472222
ctb0033-RO3324,3175,1997,-65.04416667,-9.37305556
ctb0033-RO3325,3098,1997,-65.03416667,-9.39
ctb0033-RO3326,160,1997,-65.01666667,-9.4375
ctb0033-RO3327,2271,1997,-65.01972222,-9.44583333
ctb0033-RO3328,3263,1997,-65.01388889,-9.43972222
ctb0033-RO3329,1726,1997,-65.05444444,-9.40805556
ctb0033-RO3330,2198,1997,-65.08055556,-9.42055556
ctb0033-RO3331,3792,1997,-65.07611111,-9.44638889
ctb0033-RO3332,1159,1997,-65.07833333,-9.485
ctb0033-RO3333,2256,1997,-65.04694444,-9.495
ctb0033-RO3334,2267,1997,-65.12916667,-9.50722222
ctb0033-RO3335,1733,1997,-65.12611111,-9.49833333
ctb0033-RO3336,3618,1997,-65.11111111,-9.46944444
ctb0033-RO3337,4490,1997,-65.02861111,-9.56416667
ctb0033-RO3338,2041,1997,-65.04916667,-9.54888889
ctb0033-RO3339,2209,1997,-65.04111111,-9.52361111
ctb0033-RO3340,3763,1997,-64.87305556,-9.37638889
ctb0033-RO3341,1848,1997,-64.87611111,-9.34722222
ctb0033-RO3342,3438,1997,-64.87583333,-9.35333333
ctb0033-RO3343,3015,1997,-64.87333333,-9.3675
ctb0033-RO3344,4193,1997,-64.87666667,-9.37638889
ctb0033-RO3345,4161,1997,-64.86861111,-9.37194444
ctb0033-RO3346,3497,1997,-64.86388889,-9.36888889
ctb0033-RO3347,2595,1997,-64.84861111,-9.365
ctb0033-RO3348,1918,1997,-64.79888889,-9.36277778
ctb0033-RO3349,2175,1997,-64.83527778,-9.40416667
ctb0033-RO3350,2075,1997,-64.83555556,-9.43416667
ctb0033-RO3351,3497,1997,-63.96527778,-8.81777778
ctb0033-RO3352,4481,1997,-63.95388889,-8.87222222
ctb0033-RO3353,1420,1997,-64.02722222,-8.89416667
ctb0033-RO3354,6946,1997,-64.06194444,-8.86361111
ctb0033-RO3355,3258,1997,-61.76333333,-11.42611111
ctb0033-RO3356,2632,1997,-61.76833333,-11.44416667
ctb0033-RO3357,3057,1997,-61.75111111,-11.49888889
ctb0033-RO3358,2964,1997,-61.80055556,-11.49833333
ctb0033-RO3359,3287,1997,-61.76277778,-11.55861111
ctb0033-RO3360,2735,1997,-61.77333333,-11.60611111
ctb0033-RO3361,2412,1997,-61.78638889,-11.6425
ctb0033-RO3362,2041,1997,-61.78166667,-11.64194444
ctb0033-RO3363,2114,1997,-61.77944444,-11.6725
ctb0033-RO3364,1483,1997,-61.66805556,-11.7125
ctb0033-RO3365,2622,1997,-61.6675,-11.67888889
ctb0033-RO3366,2268,1997,-61.66805556,-11.62555556
ctb0033-RO3367,2552,1997,-61.66777778,-11.57722222
ctb0033-RO3368,2540,1997,-61.69916667,-11.55888889
ctb0033-RO3369,2396,1997,-61.6675,-11.52083333
ctb0033-RO3370,2795,1997,-61.62694444,-11.47083333
ctb0033-RO3371,3402,1997,-61.64666667,-11.49444444
ctb0033-RO3372,3815,1997,-61.67833333,-11.47916667
ctb0033-RO3373,1209,1997,-61.69861111,-11.51472222
ctb0033-RO3374,987,1997,-61.70222222,-11.64
ctb0033-RO3375,2580,1997,-61.70444444,-11.72833333
ctb0033-RO3376,2300,1997,-61.59277778,-11.715
ctb0033-RO3377,1418,1997,-61.53722222,-11.68972222
ctb0033-RO3378,2394,1997,-61.49972222,-11.68972222
ctb0033-RO3379,3815,1997,-61.48916667,-11.72833333
ctb0033-RO3380,1889,1997,-61.54333333,-11.78055556
ctb0033-RO3381,3804,1997,-61.56333333,-11.83916667
ctb0033-RO3382,1788,1997,-61.54694444,-11.84722222
ctb0033-RO3383,4022,1997,-61.51416667,-11.89611111
ctb0033-RO3384,3970,1997,-61.47944444,-11.92805556
ctb0033-RO3385,2059,1997,-61.59388889,-11.88694444
ctb0033-RO3386,2990,1997,-61.66777778,-11.76638889
ctb0033-RO3387,1973,1997,-61.66805556,-11.78861111
ctb0033-RO3388,4706,1997,-61.66916667,-11.87444444
ctb0033-RO3389,1325,1997,-61.70333333,-11.90666667
ctb0033-RO3390,2561,1997,-61.74111111,-11.85611111
ctb0033-RO3391,2753,1997,-61.74305556,-11.81805556
ctb0033-RO3392,1894,1997,-61.74611111,-11.77472222
ctb0033-RO3393,1896,1997,-61.74777778,-11.72666667
ctb0033-RO3394,917,1997,-61.79361111,-11.85972222
ctb0033-RO3395,583,1997,-61.82027778,-11.86027778
ctb0033-RO3396,1794,1997,-61.81583333,-11.81111111
ctb0033-RO3397,2340,1997,-61.85138889,-11.715
ctb0033-RO3398,3860,1997,-61.84888889,-11.67583333
ctb0033-RO3399,2307,1997,-61.85333333,-11.62305556
ctb0033-RO3400,2533,1997,-62.5375,-9.11361111
ctb0033-RO3401,2085,1997,-62.54638889,-9.08777778
ctb0033-RO3402,2869,1997,-62.53083333,-9.03055556
ctb0033-RO3403,4301,1997,-62.56444444,-8.98944444
ctb0033-RO3404,4312,1997,-62.62916667,-8.99194444
ctb0033-RO3405,1874,1997,-62.6,-9.42277778
ctb0033-RO3406,2592,1997,-62.67638889,-9.50055556
ctb0033-RO3407,1580,1997,-62.67694444,-9.45472222
ctb0033-RO3408,3899,1997,-62.68111111,-9.39083333
ctb0033-RO3409,4172,1997,-62.67722222,-9.31277778
ctb0033-RO3410,2013,1997,-62.67527778,-9.25111111
ctb0033-RO3411,2584,1997,-62.69055556,-9.18916667
ctb0033-RO3412,2102,1997,-62.71583333,-9.12666667
ctb0033-RO3413,2328,1997,-62.56444444,-9.3525
ctb0033-RO3414,2743,1997,-62.56333333,-9.37277778
ctb0033-RO3415,3303,1997,-62.60472222,-9.30027778
ctb0033-RO3416,3270,1997,-62.54444444,-9.47305556
ctb0033-RO3417,2916,1997,-62.60611111,-9.50305556
ctb0033-RO3418,2714,1997,-62.74472222,-9.52638889
ctb0033-RO3419,4766,1997,-62.80111111,-9.48638889
ctb0033-RO3420,4263,1997,-62.83055556,-9.525
ctb0033-RO3421,2698,1997,-62.735,-9.59833333
ctb0033-RO3422,3812,1997,-62.67833333,-9.65305556
ctb0033-RO3423,2042,1997,-62.63,-9.67388889
ctb0033-RO3424,2695,1997,-62.56138889,-9.69138889
ctb0033-RO3425,3198,1997,-62.53611111,-9.68472222
ctb0033-RO3426,2289,1997,-62.5475,-9.615
ctb0033-RO3427,1944,1997,-62.54555556,-9.5675
ctb0033-RO3428,1796,1997,-62.50833333,-9.6175
ctb0033-RO3429,3361,1997,-62.90027778,-9.85333333
ctb0033-RO3430,2416,1997,-62.89916667,-9.77305556
ctb0033-RO3431,4361,1997,-62.77972222,-9.66027778
ctb0033-RO3432,3420,1997,-62.82777778,-9.66027778
ctb0033-RO3433,4514,1997,-62.77055556,-9.70583333
ctb0033-RO3434,2248,1997,-62.83194444,-9.75055556
ctb0033-RO3435,2027,1997,-62.75361111,-9.74694444
ctb0033-RO3436,3499,1997,-62.69694444,-9.75083333
ctb0033-RO3437,2064,1997,-62.62555556,-9.75333333
ctb0033-RO3438,2686,1997,-62.8375,-9.88055556
ctb0033-RO3439,2416,1997,-62.78333333,-9.89166667
ctb0033-RO3440,2610,1997,-62.70888889,-9.88333333
ctb0033-RO3441,1833,1997,-62.62722222,-9.865
ctb0033-RO3442,2801,1997,-62.55055556,-9.83166667
ctb0033-RO3443,4002,1997,-62.48861111,-9.82166667
ctb0033-RO3444,2860,1997,-62.445,-9.80888889
ctb0033-RO3445,3292,1997,-62.46222222,-9.89083333
ctb0033-RO3446,2333,1997,-62.73694444,-9.93277778
ctb0033-RO3447,9240,1997,-62.79666667,-9.79361111
ctb0033-RO3448,2447,1997,-62.75333333,-9.84111111
ctb0033-RO3449,2727,1997,-62.72083333,-9.82805556
ctb0033-RO3450,2780,1997,-61.66527778,-9.32583333
ctb0033-RO3451,2958,1997,-61.68944444,-9.25222222
ctb0033-RO3452,3124,1997,-61.66833333,-9.23388889
ctb0033-RO3453,3807,1997,-61.64944444,-9.19111111
ctb0033-RO3454,2124,1997,-61.6125,-9.13638889
ctb0033-RO3455,2535,1997,-61.61833333,-9.08527778
ctb0033-RO3456,2088,1997,-61.61277778,-9.05111111
ctb0033-RO3457,2981,1997,-61.56888889,-9.03416667
ctb0033-RO3458,3642,1997,-61.56972222,-8.99277778
ctb0033-RO3459,2234,1997,-61.53361111,-8.97138889
ctb0033-RO3460,1822,1997,-61.52138889,-8.94694444
ctb0033-RO3461,3117,1997,-61.57055556,-8.9225
ctb0033-RO3462,2653,1997,-61.58777778,-8.95138889
ctb0033-RO3463,2123,1997,-61.63611111,-8.94805556
ctb0033-RO3464,2165,1997,-61.68333333,-8.99833333
ctb0033-RO3465,3069,1997,-61.75861111,-9.03055556
ctb0033-RO3466,2802,1997,-61.79888889,-9.05888889
ctb0033-RO3467,3220,1997,-61.87,-9.02194444
ctb0033-RO3468,2243,1997,-61.90527778,-8.99277778
ctb0033-RO3469,1897,1997,-61.97222222,-8.96805556
ctb0033-RO3470,1953,1997,-62.89527778,-9.94277778
ctb0033-RO3471,3707,1997,-62.89916667,-9.955
ctb0033-RO3472,2496,1997,-62.96666667,-9.95583333
ctb0033-RO3473,3143,1997,-62.92694444,-10.06527778
ctb0033-RO3474,1322,1997,-62.83138889,-10.06888889
ctb0033-RO3475,2792,1997,-62.78388889,-10.07
ctb0033-RO3476,1913,1997,-62.73,-10.06944444
ctb0033-RO3477,2101,1997,-62.68277778,-10.06805556
ctb0033-RO3478,4609,1997,-62.63333333,-10.06611111
ctb0033-RO3479,5054,1997,-62.61666667,-10.03361111
ctb0033-RO3480,2941,1997,-62.79222222,-9.97777778
ctb0033-RO3481,1852,1997,-62.75444444,-9.99777778
ctb0033-RO3482,2142,1997,-62.72222222,-10.02277778
ctb0033-RO3483,1150,1997,-62.52194444,-10.02305556
ctb0033-RO3484,1784,1997,-62.47277778,-10.01361111
ctb0033-RO3485,1787,1997,-62.74027778,-10.215
ctb0033-RO3486,1911,1997,-62.72444444,-10.15138889
ctb0033-RO3487,2549,1997,-62.61361111,-10.15333333
ctb0033-RO3488,1897,1997,-62.53222222,-10.15333333
ctb0033-RO3489,1852,1997,-62.49861111,-10.12611111
ctb0033-RO3490,2532,1997,-62.58333333,-10.20055556
ctb0033-RO3491,1601,1997,-62.61,-10.30361111
ctb0033-RO3492,777,1997,-62.33861111,-10.74083333
ctb0033-RO3493,2281,1997,-62.495,-10.87
ctb0033-RO3494,2970,1997,-62.5725,-10.9275
ctb0033-RO3495,1598,1997,-62.42833333,-10.89194444
ctb0033-RO3496,1707,1997,-62.34138889,-10.93972222
ctb0033-RO3497,744,1997,-62.24388889,-10.90638889
ctb0033-RO3498,1908,1997,-62.22638889,-10.86472222
ctb0033-RO3499,2181,1997,-62.20805556,-10.8275
ctb0033-RO3500,1438,1997,-62.18972222,-10.76305556
ctb0033-RO3501,581,1997,-62.10666667,-10.78277778
ctb0033-RO3502,1491,1997,-62.13472222,-10.8575
ctb0033-RO3503,1938,1997,-62.0525,-10.90861111
ctb0033-RO3504,2934,1997,-62.01861111,-10.89555556
ctb0033-RO3505,1068,1997,-61.97388889,-10.88194444
ctb0033-RO3506,3027,1997,-61.965,-10.82305556
ctb0033-RO3507,2959,1997,-61.92444444,-10.74388889
ctb0033-RO3508,3200,1997,-61.97111111,-10.77194444
ctb0033-RO3509,2855,1997,-62.04222222,-10.76916667
ctb0033-RO3510,1777,1997,-62.01833333,-10.70361111
ctb0033-RO3511,4425,1997,-62.10444444,-10.695
ctb0033-RO3512,2183,1997,-61.89166667,-10.67666667
ctb0033-RO3513,1947,1997,-61.87583333,-10.61194444
ctb0033-RO3514,1682,1997,-61.8525,-10.555
ctb0033-RO3515,970,1997,-61.80472222,-10.58444444
ctb0033-RO3516,2180,1997,-61.92138889,-10.56583333
ctb0033-RO3517,1113,1997,-61.91527778,-10.47805556
ctb0033-RO3518,1280,1997,-61.89916667,-10.41055556
ctb0033-RO3519,1657,1997,-61.88638889,-10.38555556
ctb0033-RO3520,2365,1997,-61.96527778,-10.65583333
ctb0033-RO3521,3366,1997,-62.07444444,-10.63611111
ctb0033-RO3522,1829,1997,-62.05027778,-10.55138889
ctb0033-RO3523,2825,1997,-62.02694444,-10.47416667
ctb0033-RO3524,2410,1997,-62.01944444,-10.43944444
ctb0033-RO3525,3127,1997,-62.00472222,-10.39416667
ctb0033-RO3526,2506,1997,-61.99444444,-10.355
ctb0033-RO3527,2985,1997,-61.96694444,-10.27194444
ctb0033-RO3528,1438,1997,-62.05361111,-10.48805556
ctb0033-RO3529,2080,1997,-62.09055556,-10.55416667
ctb0033-RO3530,3851,1997,-62.21583333,-10.65638889
ctb0033-RO3531,2847,1997,-62.27166667,-10.63333333
ctb0033-RO3532,2742,1997,-62.32055556,-10.57194444
ctb0033-RO3533,2028,1997,-62.26805556,-10.56972222
ctb0033-RO3534,2713,1997,-62.175,-10.58527778
ctb0033-RO3535,1644,1997,-62.15388889,-10.41833333
ctb0033-RO3536,1694,1997,-62.19083333,-10.39444444
ctb0033-RO3537,3387,1997,-62.25222222,-10.42555556
ctb0033-RO3538,4147,1997,-62.28888889,-10.4625
ctb0033-RO3539,2938,1997,-62.36444444,-10.48361111
ctb0033-RO3540,2156,1997,-62.31416667,-10.38527778
ctb0033-RO3541,2038,1997,-62.25138889,-10.325
ctb0033-RO3542,2699,1997,-62.16166667,-10.33722222
ctb0033-RO3543,2882,1997,-62.12916667,-10.30638889
ctb0033-RO3544,2012,1997,-62.0725,-10.24861111
ctb0033-RO3545,2439,1997,-62.01666667,-10.18833333
ctb0033-RO3546,1688,1997,-61.98277778,-10.13138889
ctb0033-RO3547,1253,1997,-61.98111111,-10.11055556
ctb0033-RO3548,2622,1997,-61.96361111,-10.085
ctb0033-RO3549,3239,1997,-62.53166667,-10.37083333
ctb0033-RO3550,2834,1997,-62.48416667,-10.32333333
